1339.042327	120.4721103	1.3
1954.765112	125.0722772	1.3
2668.494804	129.1835972	1.3
3971.966269	134.4556647	1.3
5299.310339	138.0908038	1.3
5864.567388	139.4147013	1.3
6650.799067	140.7440271	1.3
8002.151769	143.0697441	1.3
9377.785156	144.7410516	1.3
9795.385719	145.2425645	1.3
10556.7246	145.7525213	1.3
11760.28479	146.9283474	1.3
13331.93199	147.6219611	1.3
13724.9118	147.9591177	1.3
14633.63511	148.6364466	1.3
15959.75494	149.3240289	1.3

