0.006521739	77.36918008
0.026086957	77.22868881
0.043478261	78.05306402
0.054347826	80.66967648
0.058695652	83.70057343
0.063043478	86.31808456
0.068478261	90.03780811
0.07173913	93.20665012
0.075	96.37549213
0.07826087	99.13094831
0.083695652	102.8506719
0.088043478	106.7083405
0.093478261	110.5658593
0.098913043	114.1477876
0.110869565	117.8666125
0.125	120.207185
0.143478261	122.5471585
0.159782609	123.3716835
0.176086957	122.5426652
0.194565217	121.0243709
0.208695652	119.9200616
0.223913043	118.6778073
0.239130435	117.1599623
0.252173913	115.9180075
0.266304348	114.4003124
0.277173913	112.8830666
0.290217391	111.0899307
0.3	109.0216535
0.308695652	106.6779356
0.316304348	104.058777
0.323913043	101.5774136
0.331521739	98.95825488
0.336956522	96.47719103
0.34673913	94.4089139
0.357608696	92.47828227
0.376086957	90.95998802
0.394565217	89.99287487
0.418478261	89.57619394
0.442391304	89.43510356
0.469565217	88.88017802
0.494565217	88.32555204
0.517391304	87.63343033
0.54673913	86.66481941
0.570652174	86.1103432
0.595652174	85.6935125
0.619565217	85.27683156
0.64673913	85.13529185
0.673913043	84.85595686
0.7	84.43897638
0.725	83.74655512
0.747826087	83.05443341
0.775	82.3617126
0.801086957	81.80693684
0.826086957	81.39010613
0.847826087	80.97372475
0.873913043	80.55674427
0.898913043	80.13991356
0.922826087	79.58543735
0.94673913	78.89316587
0.969565217	78.75222527
0.990217391	78.19819839
